jet1_mass,jet1_pt,jet1_eta,jet1_phi,jet1_btag,jet2_mass,jet2_pt,jet2_eta,jet2_phi,jet2_btag,lep1_mass,lep1_pt,lep1_eta,lep1_phi,lep1_charge,lep2_mass,lep2_pt,lep2_eta,lep2_phi,lep2_charge,dr_jj,dr_ll,H1_mass,H1_pt,H1_eta,H1_phi,H2_mass,H2_pt,H2_eta,H2_phi,HH_mass,HH_pt,HH_eta,HH_phi
6.4765625,37.9375,-1.072265625,-2.123046875,0.01129913330078125,6.55078125,36.625,-1.90234375,0.28125,0.1439208984375,0.105712890625,29.972482681274414,-0.332763671875,2.26953125,1,0.105712890625,26.634706497192383,-2.38232421875,-0.028858184814453125,-1,2.543555219911351,3.0794954829278853,85.80917838429161,23.364265588916826,-2.579168945587428,1.2510572546066596,77.72164604660203,26.896811274656567,-2.5368728325939327,-0.9664333316191946,170.19654871795385,22.627670615069288,-3.350010558978556,0.002107215704842359
14.6875,89.125,-0.109100341796875,2.44677734375,0.007068634033203125,16.828125,80.8125,-1.03662109375,-0.7127685546875,0.0103759765625,0.105712890625,52.968482971191406,-0.6346435546875,2.3603515625,-1,0.105712890625,31.387453079223633,0.36517333984375,0.0690460205078125,1,3.2928748882453642,2.4999429812206166,85.58040406988052,39.963049633593926,-0.5735923636551703,1.72902846441365,190.9604497034872,8.450980345398051,-3.2548644293880002,2.619300591546355,284.6314428394895,45.75434799351318,-1.7924347147786777,1.873085572558979
14.25,89.125,-0.542724609375,-1.631591796875,0.06817626953125,6.4765625,45.25,-0.8441162109375,2.52294921875,0.007579803466796875,0.105712890625,33.16997528076172,0.4903564453125,1.09521484375,1,0.105712890625,31.564111709594727,-0.3663330078125,0.979736328125,-1,4.1654589120531265,0.8644374509856482,28.81922504128694,64.626277448385,0.07885631928991842,1.0389095211002264,114.63854284145074,75.63792924255289,-1.0403821253367602,-2.1639292004427797,219.7161319620052,11.814684481814277,-2.7120755216192283,-2.5053289058912287
6.44140625,38.71875,-0.27166748046875,-2.724609375,0.0283966064453125,6.8828125,34.65625,-1.677001953125,2.53369140625,0.07427978515625,0.105712890625,27.233692169189453,-2.30712890625,0.605712890625,-1,0.105712890625,25.716144561767578,0.20037841796875,-0.49176025390625,1,5.44285697829094,2.7371591630699856,89.5259163675353,45.182899439065636,-1.780662440760167,0.07449639946895176,67.92457267473407,63.980968773142216,-1.230082234336245,3.0772709774538267,193.05207205770634,20.22340052826013,-3.127834796536025,2.7629711527829297
8.9765625,53.53125,-1.72412109375,-1.67333984375,0.047393798828125,8.9609375,53.25,-1.67626953125,0.15057373046875,0.01015472412109375,0.105712890625,35.65977096557617,0.94091796875,2.5830078125,1,0.105712890625,25.355926513671875,-0.9326171875,0.4095458984375,-1,1.8245411747212248,2.8695070436548744,83.97247308023894,29.824205589101467,0.37662804702986336,1.8070482647224273,86.35524824706906,65.37182584528558,-2.1704215751658285,-0.7647849151670444,280.5160065902576,43.35443289605243,-2.5327875671266527,-0.3846107805723767
8.4609375,47.59375,-0.28961181640625,-2.107421875,0.99951171875,7.6484375,39.375,-2.05908203125,1.20703125,0.031707763671875,0.105712890625,22.28968048095703,1.538818359375,-0.2947998046875,-1,0.105712890625,21.583988189697266,-0.9677734375,2.98876953125,1,3.7572096506638344,4.1309599392962015,83.01542473514031,3.1905236645476456,2.7648704865404796,-1.5721507635806518,124.02123208901251,11.108788575219894,-3.397261824496864,-2.763047897269211,258.10038334338475,12.644008380587477,-3.103643227115284,-2.526504314501453
10.5703125,72.9375,0.6490478515625,0.5343017578125,0.00506591796875,8.4375,45.09375,0.0629119873046875,2.9775390625,0.99951171875,0.105712890625,36.77436828613281,-0.124420166015625,-1.918701171875,-1,0.105712890625,31.275211334228516,1.572265625,1.8125,1,2.5125611989334495,4.09885409089366,91.63858969750227,20.460179743261797,1.909034587156646,-2.9345919001693495,114.70912083544619,48.11643921507344,0.959335896122508,1.1810168018573497,216.22675382309185,40.33981068441513,1.818881316473432,1.6139405526737691
9.2578125,40.3125,-1.6220703125,1.044921875,0.0172576904296875,6.96875,36.25,-1.38037109375,-2.7177734375,0.0228424072265625,0.105712890625,26.241100311279297,-0.47161865234375,-1.675048828125,1,0.105712890625,19.242765426635742,-2.3984375,1.53076171875,-1,3.7704501756492994,3.7403010753331536,67.44799290469795,7.14551352512686,-3.4970616711807634,-1.8487398728448705,75.15758315551832,23.713859697554135,-2.641723112016084,2.1413161171443975,145.82261970309034,19.731935218360857,-3.3591663884670195,2.4164680179257214
8.3125,44.78125,-0.439697265625,-2.1416015625,0.1351318359375,6.1015625,39.53125,-1.716064453125,1.12060546875,0.0105743408203125,0.105712890625,30.651752471923828,-0.354248046875,0.134521484375,-1,0.105712890625,17.36334991455078,-2.2890625,2.54443359375,1,3.5030141181650407,3.090498882532342,67.47845303441915,21.1901099728362,-2.214474410029892,0.7138520058093296,103.11983223038924,7.299637958679557,-3.548175353562376,-2.8513006894310724,173.60407320111352,14.84193084098245,-3.402101424651511,0.9173990379523435
13.3828125,74.25,-0.8526611328125,-0.26953125,0.00421142578125,8.3125,37.5,-1.486572265625,2.39501953125,0.0169677734375,0.105712890625,28.950407028198242,1.9580078125,2.388671875,-1,0.105712890625,25.702861785888672,-0.36480712890625,-1.94384765625,1,2.738918434375805,4.915912401648634,90.65299846522589,30.772286176172393,1.8041047630307894,-3.0066631022475865,110.24503525428972,44.41029412178546,-1.931127975747883,0.1286131126711656,317.64305033645,13.64000676602761,-2.1708639583525047,0.11436263992194871
9.09375,60.15625,2.11669921875,0.1229400634765625,0.00457763671875,10.3203125,47.96875,0.38494873046875,2.55517578125,0.0115966796875,0.105712890625,36.345848083496094,2.21484375,-0.9793701171875,1,0.105712890625,33.41798400878906,0.71044921875,1.772216796875,-1,2.985754568023838,3.135990027295192,89.35404504570224,13.819889546045728,3.3167969564876554,0.18705366270299242,148.0528968674241,39.25135142318367,2.608562432060641,1.0436053362302282,239.3891969305882,49.41980801771102,2.9167538473652384,0.830705906075409
7.875,62.75,0.8333740234375,3.12939453125,0.01251220703125,12.734375,62.0,-2.091796875,0.5184326171875,0.1700439453125,0.105712890625,46.733394622802734,0.86328125,-3.1220703125,1,0.105712890625,36.66766357421875,1.920654296875,-0.720947265625,-1,3.920936992830995,2.6236290984992534,89.76760048832162,31.60264703065284,2.3725739848309066,-2.2229824243075083,282.6506425268334,32.71915445362265,-2.45274975450068,1.8460356748468727,533.3213171623364,28.786655967226462,-0.6682113373682751,2.9184225611856847
11.734375,67.375,1.89013671875,0.537841796875,0.05889892578125,7.765625,63.375,0.8857421875,2.83837890625,0.02587890625,0.105712890625,49.353511810302734,0.5870361328125,0.085968017578125,-1,0.105712890625,25.88268280029297,2.00439453125,-2.8564453125,1,2.510234922475661,3.2659915852069727,89.91520344769629,24.523255753542507,2.3310657258309844,-0.12441391986171901,138.99724444380607,53.502431710415685,2.363158009443003,1.6198081264408422,238.33254624350957,54.87340274625019,2.700631759826208,1.163984274525984
41.6875,469.25,0.419677734375,-0.64501953125,0.105224609375,33.71875,297.75,0.6346435546875,2.689453125,0.00437164306640625,0.105712890625,52.290531158447266,-0.5355224609375,-1.515625,-1,0.105712890625,33.78694534301758,-1.717041015625,0.635498046875,1,3.3413946488227872,2.454244579879443,90.76266156010173,44.027980725368224,-1.7309310263289186,-0.8188319260002257,752.2562357574027,185.99485368284854,1.519569807304483,-0.9569128170901057,964.3452850135653,229.68373580291401,1.0398984216738216,-0.930525115636634
9.3359375,59.6875,-0.44732666015625,3.0068359375,0.15478515625,5.77734375,35.21875,-0.53466796875,-0.53076171875,0.0194549560546875,0.105712890625,21.680030822753906,1.405517578125,-0.46173095703125,-1,0.105712890625,14.5139799118042,-1.02978515625,1.578125,1,3.5386756960326786,3.1767454624962053,62.4925711295379,19.90461025414329,1.0135947436620336,0.24640781923840793,91.2555131475457,30.398822290341514,-1.226124773211047,-2.813056301728725,175.08194876687165,10.686790590730496,-1.5303199037789514,-2.6596593792132777
9.7265625,59.84375,-2.09228515625,1.979736328125,0.0051422119140625,5.171875,37.6875,-0.44219970703125,-0.2813720703125,0.0804443359375,0.105712890625,35.74477767944336,-0.0039310455322265625,-2.572265625,1,0.105712890625,25.6395320892334,0.232086181640625,-0.5401611328125,-1,2.7991772325467426,2.0457646000190195,51.96325671106699,33.454271788060495,0.17438777421163382,-1.8158846719975843,123.8779917521823,46.14427225484191,-2.4145411513411634,1.298519195952243,244.75496115232772,12.734881547220638,-3.6714185746098096,1.227042769839819
8.0,53.3125,0.240631103515625,-0.5989990234375,0.002811431884765625,9.03125,46.25,1.677978515625,2.955078125,0.0088653564453125,0.105712890625,38.289344787597656,1.906494140625,-0.0476531982421875,1,0.105712890625,30.160593032836914,0.1204986572265625,-2.2216796875,-1,3.8337229894898703,2.8135690932895656,91.61382005231543,32.64128119573419,2.087751317156697,-0.9123862798517202,125.74763030105771,21.52876064732136,2.5165933524472432,-1.6366651884663015,220.04090963275146,50.80937968923299,2.3430332605516138,-1.19696433872177
12.5546875,76.25,-0.530029296875,1.8271484375,0.0195770263671875,5.46484375,30.8125,-2.1083984375,-1.281982421875,0.041748046875,0.105712890625,20.703065872192383,1.423828125,-2.93310546875,-1,0.105712890625,18.243629455566406,-1.725830078125,-1.888671875,1,3.486824320896484,3.3183110656275345,91.91152016421297,33.77799185654361,-0.2667562743331534,-2.4472153834267116,130.41644537518002,45.464733228808555,-2.014166915686736,1.80515041914101,257.76822915247175,42.94627034798712,-2.1207360990552058,2.587225136490314
