jet1_mass,jet1_pt,jet1_eta,jet1_phi,jet1_btag,jet2_mass,jet2_pt,jet2_eta,jet2_phi,jet2_btag,lep1_mass,lep1_pt,lep1_eta,lep1_phi,lep1_charge,lep2_mass,lep2_pt,lep2_eta,lep2_phi,lep2_charge,dr_jj,dr_ll,H1_mass,H1_pt,H1_eta,H1_phi,H2_mass,H2_pt,H2_eta,H2_phi,HH_mass,HH_pt,HH_eta,HH_phi
8.8671875,67.6875,-0.4849853515625,-0.03646087646484375,0.01275634765625,5.8203125,36.25,0.46795654296875,-2.4423828125,0.0160980224609375,0.105712890625,20.69731330871582,1.631103515625,2.798828125,1,0.105712890625,12.322179794311523,0.8214111328125,-0.139617919921875,-1,2.587770974535413,3.047961107642549,34.4420755377243,8.979514491560517,2.6329303261365826,2.5183080656437116,105.66704417217144,47.512626344174585,-0.34144873301115597,-0.5739809776409543,178.9519839583428,38.546563995779394,1.0051983992425466,-0.5624999838392207
6.18359375,38.34375,1.728759765625,2.4599609375,0.0340576171875,6.96875,36.90625,0.191314697265625,2.20703125,0.0775146484375,0.105712890625,26.86224365234375,0.3482666015625,-0.6756591796875,1,0.105712890625,12.630515098571777,-0.5208740234375,-1.43798828125,-1,1.5581112813407811,1.1560930261507847,21.463934663691244,37.03876872509472,0.07189055535016002,-0.9133950220268847,66.26261445705566,74.64927170986537,1.192790459959586,2.3359249077724042,150.34841599223486,38.034277137365656,1.8206958990829947,2.4408220033611676
19.421875,130.0,-0.28167724609375,-1.427001953125,0.0206298828125,9.3359375,45.09375,0.1942138671875,1.64599609375,0.01279449462890625,0.105712890625,32.51071548461914,-0.47674560546875,1.514404296875,-1,0.105712890625,30.829330444335938,-0.46636962890625,1.8876953125,1,3.1096284903180367,0.3734351928192756,11.755966305854768,62.24075288938618,-0.4794516780920003,1.6960369257718255,160.07007198459374,85.06846276820545,-0.326725699441821,-1.3906613019364646,245.8778131935973,23.174456764314282,-1.6686985229692477,-1.2427641534314753
9.703125,71.8125,1.6884765625,-2.888671875,0.0103759765625,8.2109375,39.46875,1.882080078125,-0.2889404296875,0.005146026611328125,0.105712890625,21.48282814025879,-0.547607421875,1.68994140625,-1,0.105712890625,10.167491912841797,-0.05490875244140625,0.981689453125,1,2.606930361365447,0.8627704259923441,12.618320792068687,29.944610343882232,-0.41907394107458285,1.4672295226984347,104.67940585053587,43.106353680917316,2.684352914898062,-2.3968749782549,211.0320181813129,28.605126340871987,3.0500308880893385,3.1217272788791575
7.68359375,39.09375,1.419921875,0.5283203125,0.006420135498046875,5.15625,34.9375,-0.23809814453125,-1.388671875,0.03582763671875,0.105712890625,28.206138610839844,0.1082305908203125,2.62109375,-1,0.105712890625,16.866863250732422,1.294189453125,-2.91162109375,1,2.5345392938564677,5.658394822326436,31.733067923686495,42.14229156639729,0.6913564316932524,2.8975561865151045,92.35749265337462,42.685278134355165,1.2420409881887622,-0.35041091356731685,154.48963868674497,4.542096160712404,3.777937732952321,-1.7483583300234604
11.0390625,55.1875,-0.2420654296875,-1.4423828125,0.004589080810546875,6.98828125,54.59375,0.719970703125,2.52490234375,0.0052642822265625,0.105712890625,28.9217586517334,-0.207916259765625,1.4150390625,1,0.105712890625,28.230480194091797,-0.43951416015625,0.36834716796875,-1,4.082262244373629,1.0720081667332406,29.322256634276645,49.50371959371358,-0.3724662996684657,0.8986722001572147,116.1059368154132,44.049578413647566,0.6239082501579193,-2.5879859260290363,187.08748966519354,16.935999786264954,0.5825257007926458,1.9740939260857868
13.0703125,83.625,1.2431640625,-2.591796875,0.0039825439453125,6.67578125,40.84375,1.169677734375,0.35430908203125,0.0070953369140625,0.105712890625,20.008098602294922,1.913818359375,-3.0263671875,-1,0.105712890625,17.11467742919922,1.54345703125,2.2626953125,1,2.9470223193040654,5.302013734636753,18.947492972419685,32.65961627119141,1.880380994569055,2.8020145001035175,118.07396532670741,44.2757941487573,2.174872653405333,-2.411636722772245,154.35421154353182,66.45845941898351,2.2022269557191807,-2.857206187102329
4.8203125,44.375,-1.604736328125,3.04150390625,0.1612548828125,11.3125,42.15625,-1.200927734375,1.34228515625,0.07366943359375,0.105712890625,30.930538177490234,-0.9443359375,-1.6650390625,1,0.105712890625,23.12916374206543,-1.392578125,-1.634765625,-1,1.74654107902961,0.4492633299890517,12.118648166581824,54.053637930217285,-1.1566525701755785,-1.6520868922803826,69.91388125605307,57.15885060480168,-1.808363951219809,2.221051299918118,141.26587038076866,39.88304564207132,-2.5233891542590756,-2.9298821373107446
11.3203125,47.28125,1.42919921875,-1.872314453125,0.0212860107421875,6.421875,35.125,-0.75341796875,1.409912109375,0.11749267578125,0.105712890625,20.627891540527344,0.207000732421875,-1.1337890625,1,0.105712890625,12.732375144958496,-0.41796875,0.063385009765625,-1,3.9416784489289554,1.3504860655570372,20.966033995099615,27.916783959088935,-0.04216624947423808,-0.6952484701151713,136.10919727871476,13.437504700542762,2.264923997135285,-2.2474512390085337,172.1984369375157,31.206772171996143,1.4495743787593358,-1.140318798904581
8.5546875,51.40625,0.759033203125,0.28985595703125,0.06597900390625,4.7109375,26.734375,-0.8699951171875,2.75390625,0.01377105712890625,0.105712890625,22.368406295776367,-0.75048828125,-2.86083984375,-1,0.105712890625,17.574220657348633,-0.820556640625,-2.056640625,1,2.9538580051619863,0.8072459095118504,15.582127272567025,36.804709827207276,-0.8364405501632945,-2.509739810391292,97.95168384140209,34.86875578252359,0.4589110473142592,0.7912380563297506,156.94849447995207,6.023315890848597,-1.8112358738429875,2.6084828646941722
