index,jet1_et,jet1_pt,jet1_eta,jet1_phi,jet2_et,jet2_pt,jet2_eta,jet2_phi,lep1_et,lep1_pt,lep1_eta,lep1_phi,lep2_et,lep2_pt,lep2_eta,lep2_phi,px,py,topness
0,258.75015096613953,256.0,-1.87060546875,1.351318359375,124.3103043106745,123.3125,-1.3564453125,-1.751953125,25.383379766996644,25.383159637451172,-1.6533203125,-2.8017578125,19.685649520595575,19.685365676879883,-0.465576171875,-1.279296875,-185.6918558435003,-188.33755829503556,3.2793658628246574
1,89.61034491628533,88.375,-0.7410888671875,-1.534423828125,76.09324467234674,75.25,0.9539794921875,-1.1201171875,55.80043506606634,55.80033493041992,1.97021484375,1.286376953125,25.45134945499844,25.451129913330078,-0.845703125,0.17816162109375,-75.14583474596569,79.2545724333273,3.8860087677102735
2,79.55137001454725,78.875,-1.42236328125,-0.9346923828125,63.47662740381297,62.875,0.0444183349609375,1.281494140625,33.01258228224484,33.012413024902344,-0.5506591796875,1.49462890625,25.268609877550354,25.268388748168945,2.0439453125,2.2783203125,-11.366178320630612,-34.17840012346711,3.989706958615845
3,348.1424423368257,345.5,0.23858642578125,1.93310546875,246.32508422639506,245.0,-0.35418701171875,-0.99755859375,124.58287718696026,124.58283233642578,0.1390380859375,-1.2216796875,15.939399324156245,15.939048767089844,0.39697265625,-2.5244140625,23.740309146223534,-118.63383909838146,3.538892716653219
4,137.650145295964,136.0,1.23095703125,0.6258544921875,60.17665441288777,59.46875,1.72119140625,-1.74072265625,49.613851635727606,49.613739013671875,0.519287109375,1.27685546875,24.885549011384633,24.885324478149414,1.12744140625,-1.511474609375,-110.23347813031171,-112.68109973869406,3.7174529809884196
5,62.892284527794025,62.15625,-2.20166015625,2.66552734375,51.79840212680914,51.375,1.407958984375,0.1213226318359375,44.23015257557902,44.23002624511719,-2.36767578125,0.9774169921875,39.54563918970473,39.54549789428711,-0.152099609375,-1.2314453125,-51.914151942469296,-0.4811767129370484,4.433095212148409
6,84.31056712248842,83.0625,0.1099395751953125,2.77392578125,33.87981783118696,33.03125,2.35107421875,0.7537841796875,25.5507329089118,25.550514221191406,-0.44757080078125,2.6318359375,18.03076071664648,18.03045082092285,1.71240234375,-0.4161376953125,25.335321091429858,-59.45440859832001,3.2201339977616525
7,123.43494484103826,122.625,-0.646484375,-2.94189453125,63.17540724109442,62.40625,0.150726318359375,-0.6590576171875,49.593557492360574,49.59344482421875,-0.7659912109375,0.00041431188583374023,29.260126342860474,29.25993537902832,0.8240966796875,1.085693359375,-49.682011511365374,28.446724192189063,4.66533811022401
8,81.95397550797948,81.25,0.39971923828125,-0.515869140625,54.713516690954954,54.15625,-0.142181396484375,2.47607421875,39.62685380490611,39.626712799072266,0.656005859375,0.593994140625,28.774772279389317,28.774578094482422,0.560302734375,-1.856201171875,-43.486846130599446,18.95887646462507,3.888416310273006
9,94.46224366653391,93.75,-0.4609375,-1.3349609375,72.87620771136918,72.4375,-2.16162109375,-2.0810546875,29.01275820482881,29.01256561279297,1.602783203125,1.018310546875,22.69668402310649,22.69643783569336,0.5198974609375,1.787109375,44.806448815284135,67.6732327250353,3.19422319576362
10,119.86077942893789,118.5625,-0.5560302734375,-0.6820068359375,109.46061381411353,109.0,-0.7144775390625,2.8232421875,69.73153307222562,69.73145294189453,-1.154052734375,0.226470947265625,25.6824723572017,25.682254791259766,0.057098388671875,-0.9931640625,-72.06871125998947,90.34426705270951,5.060965292162262
11,78.50569161355536,77.6875,0.8541259765625,-1.760009765625,39.993764772813336,39.28125,-1.092529296875,0.066925048828125,30.49718868033468,30.497005462646484,0.9306640625,-0.28558349609375,23.038660349232547,23.03841781616211,0.33843994140625,0.1133880615234375,-81.64909133118887,58.60487693483184,3.7765180592266088
12,214.05407430954364,213.125,0.34478759765625,2.9443359375,209.12698230157318,208.375,1.53662109375,-0.5447998046875,61.269996286873884,61.26990509033203,0.89599609375,1.757568359375,16.943097886791076,16.942768096923828,2.2763671875,-2.91796875,43.69462899946807,-33.33651827290081,3.55221381764171
13,109.4236498945726,108.5,0.42431640625,-2.822265625,92.53666925197815,91.5,-0.45556640625,-0.7034912109375,54.84827692281806,54.848175048828125,-0.0741729736328125,0.172821044921875,20.966903155971227,20.966636657714844,0.9144287109375,-2.5927734375,-69.78847417491244,48.96448018982646,3.7538040382652493
14,127.24904669683741,126.25,-0.056396484375,-1.134033203125,125.75321334464542,124.875,0.6912841796875,1.496337890625,111.89452778062909,111.89447784423828,0.021991729736328125,-2.34326171875,51.80372724598983,51.803619384765625,0.183563232421875,2.794921875,-42.75959795965304,25.406597359029767,3.7148663876422385
15,92.14430264408986,91.0625,0.781982421875,-1.517822265625,86.47527193510292,84.75,0.851806640625,2.046875,40.771686271356224,40.771549224853516,-0.68115234375,2.0341796875,17.90034419702685,17.90003204345703,2.087890625,-2.54736328125,88.72543851346397,-8.552846900893663,4.631366719629366
16,114.83292891196322,113.9375,-1.589111328125,2.73095703125,79.1510127067241,78.1875,-2.32470703125,-0.501953125,72.2269908139567,72.22691345214844,-0.5806884765625,1.922607421875,49.47622911574461,49.47611618041992,-1.31640625,-1.09423828125,12.407884304477736,174.36546482681592,3.7977529026234706
17,161.48357069223985,160.25,-0.260498046875,2.10205078125,100.17026520504974,99.625,-0.28936767578125,-1.788330078125,42.63267272067226,42.63254165649414,-0.7802734375,0.4046630859375,27.745190786004052,27.7449893951416,-0.17431640625,-0.06597900390625,44.874978659352955,-32.08596509120265,3.891066595535327
18,298.62143260282846,297.75,-0.21807861328125,-1.074462890625,154.71516166814422,153.125,-0.09637451171875,1.66943359375,48.71622874137239,48.71611404418945,-0.5738525390625,1.7568359375,32.7392720802365,32.73910140991211,0.192626953125,-1.398681640625,-134.02921285199469,47.533470348586334,4.3454371983523625
19,136.58523212545938,136.125,-1.50537109375,-2.01220703125,97.93888724488157,97.5625,-0.127166748046875,2.23583984375,53.27119253644191,53.271087646484375,-0.011919021606445312,0.25836181640625,41.22328389111206,41.223148345947266,-1.961669921875,-0.74951171875,-29.157679937028604,7.00666180391633,3.9849163424340115
20,75.50124211584307,74.375,-0.160675048828125,1.33349609375,59.91538630122483,58.84375,0.3463134765625,-1.52197265625,39.744014186356225,39.743873596191406,-0.9608154296875,-0.361328125,26.444457588939937,26.444246292114258,2.0849609375,-2.994140625,14.610366844618712,70.76268926563371,5.144132153574847
21,109.42643015159845,108.6875,-0.592041015625,-1.876708984375,66.61558228539819,65.625,1.1904296875,-0.5911865234375,49.04359385101311,49.043479919433594,-0.38385009765625,2.884765625,32.99397046976397,32.99380111694336,2.2626953125,2.349609375,37.6500185895635,76.70497135865187,4.0312625337006445
22,138.02744031454455,137.125,-1.356689453125,-0.45281982421875,109.30245026880974,108.6875,0.24884033203125,2.529296875,60.26894494518148,60.26885223388672,1.148193359375,-0.5228271484375,27.564400252046095,27.564197540283203,0.6861572265625,-2.8701171875,-13.388377439243811,34.2576070294702,3.8604309228102074
23,88.31358368054147,87.0625,0.896240234375,0.6754150390625,76.29187862825837,75.8125,1.086181640625,-2.10498046875,56.5109860225669,56.510887145996094,2.18505859375,1.3681640625,26.31928311780119,26.31907081604004,0.9014892578125,-1.50341796875,-14.573837470383612,-15.782292220347964,3.367099434061469
24,66.4477370405682,65.9375,-0.1159820556640625,-0.8975830078125,57.70055092163468,57.40625,-0.4140625,0.403564453125,48.464775936806106,48.46466064453125,-1.568359375,-2.86279296875,24.881226998385753,24.88100242614746,0.714111328125,1.709716796875,-55.85595378354839,23.15975155598128,4.444959335486822
25,167.02269914969642,165.625,0.7706298828125,-2.55419921875,142.01239217494367,140.875,-1.1572265625,-0.34246826171875,52.09223983219354,52.092132568359375,-0.600341796875,0.165283203125,19.59028537805506,19.59000015258789,-0.3828125,-0.9549560546875,-60.612265666788424,35.2178773092261,3.9682919614611794
26,85.51376356918004,84.625,0.7054443359375,0.7181396484375,83.85334254900413,82.9375,0.826904296875,2.45263671875,45.56108150239483,45.56095886230469,0.9697265625,-2.634765625,27.805039137921923,27.804838180541992,-0.3538818359375,2.93408203125,-34.69053390794256,-73.88478951181627,4.147499611985502
27,107.13400747027353,106.25,0.8740234375,-2.87451171875,98.97985049100981,97.75,1.27099609375,0.6483154296875,57.26376945174768,57.263671875,-0.05583953857421875,-1.7021484375,30.70328982166278,30.703107833862305,1.882080078125,1.42529296875,52.40860001598434,-9.589255975061937,4.081417373690449
28,64.7244761469724,63.9375,-0.169952392578125,-2.189453125,48.74258006433518,48.03125,-0.4947509765625,0.6856689453125,37.48334532791651,37.48319625854492,-0.8131103515625,-2.2177734375,28.9687483350667,28.968555450439453,0.0220947265625,-0.49609375,46.21210787691428,56.72876158327173,4.190232695585332
29,113.15770876622881,112.3125,0.6168212890625,-1.084716796875,95.3323391237858,94.4375,0.61279296875,1.32373046875,42.52236727452845,42.52223587036133,1.00048828125,-1.303466796875,19.971507426795984,19.971227645874023,-1.93310546875,-0.939697265625,25.451778400623102,51.47152113633995,4.453404960863373
30,100.70281134794057,100.25,0.015184402465820312,0.282470703125,82.79153183835062,82.125,1.253173828125,-2.52490234375,55.549752687144164,55.549652099609375,0.5267333984375,-0.2608642578125,17.43066991476342,17.430349349975586,0.33807373046875,1.483154296875,-41.59421184381483,-64.56964466504039,3.7733414322225776
31,59.009750336411564,57.6875,0.40765380859375,2.91455078125,58.21438020369194,57.5625,-0.93505859375,0.409912109375,39.707976868882135,39.70783615112305,0.5079345703125,-1.762451171875,32.07193630652166,32.07176208496094,-1.30029296875,2.99609375,36.98102347810241,-57.27108311126555,3.857127449129458
32,169.31240771499884,168.25,-1.293212890625,1.519775390625,107.84017760672504,106.0625,0.17071533203125,-1.880126953125,62.74435556362323,62.744266510009766,-0.529296875,-2.33056640625,51.105684896005705,51.10557556152344,-0.38861083984375,2.00830078125,92.50319196226158,-21.421995782746084,4.4639668930724135
33,112.63769784828924,112.0,-0.755859375,0.19586181640625,95.4533194650632,95.125,-0.613037109375,-2.1416015625,80.41583333893412,80.41576385498047,-0.31829833984375,2.8076171875,21.868493960074037,21.86823844909668,0.036956787109375,-1.05810546875,-28.379584521074005,33.41401349076091,4.500181045752858
34,173.1163355232544,172.125,0.2869873046875,0.44158935546875,96.77720870638913,95.25,0.12786865234375,-2.88037109375,27.601679107289698,27.601476669311523,0.018489837646484375,2.23095703125,22.63052454080755,22.630277633666992,1.690185546875,3.0087890625,0.7996096954176632,-86.22843984413915,4.241584672260419
35,67.59359152850702,67.125,-2.28955078125,0.3720703125,54.265633997983706,53.46875,0.40069580078125,-2.97607421875,32.44257411715497,32.44240188598633,-0.27874755859375,-0.05571746826171875,26.46978506925514,26.469573974609375,-1.97509765625,-2.91015625,-50.51305522604265,49.60794823284428,3.616067715528469
36,105.20774446127484,104.375,0.3546142578125,0.330810546875,98.28739050769687,97.0625,1.08984375,-2.615234375,30.911557714767977,30.911376953125,1.3828125,-1.394287109375,28.525153541057765,28.52495765686035,1.237548828125,1.515380859375,-53.894525942174624,48.75219641220012,3.7427961653857658
37,154.84310434401212,152.875,-0.043548583984375,-1.279052734375,133.00988365678177,132.0,0.04669952392578125,2.06640625,90.92688792872517,90.92682647705078,-1.03662109375,2.578125,65.02021227930177,65.02012634277344,0.6805419921875,-0.204376220703125,82.14436966083105,-15.772205617459369,4.325070785462352
38,105.46658128557314,104.75,0.46234130859375,-2.7412109375,78.00062756408198,77.375,-1.017333984375,-1.0361328125,47.08434337338366,47.084224700927734,0.976318359375,1.465087890625,36.175371134023095,36.17521667480469,-0.81982421875,0.98193359375,-5.992147042501882,21.649184676339573,3.962032036272635
39,88.66175224433113,87.8125,1.227294921875,-0.8865966796875,78.66940358891223,77.75,1.01611328125,0.633544921875,67.1387627292092,67.13867950439453,1.54931640625,-2.169921875,33.05578350757131,33.05561447143555,0.666748046875,2.978515625,-75.18330110169642,113.1600616378175,3.7787409077314225
40,80.60731395165081,79.1875,-0.9205322265625,-1.0673828125,78.48948764267834,77.625,-0.204986572265625,1.668701171875,37.92127085250841,37.92112350463867,-1.66796875,-2.81884765625,26.60224175132818,26.602031707763672,-0.9395751953125,2.41650390625,21.43319933530709,-70.24748123357551,4.274909428682405
41,136.79676791829047,135.75,0.7225341796875,1.36376953125,77.52645717753391,76.5625,1.218994140625,-1.4443359375,68.03523837819016,68.03515625,-0.5574951171875,-1.841796875,26.785977111694464,26.785768508911133,0.9730224609375,-0.892822265625,-103.43894018919637,5.458925829769615,4.461795369192705
42,60.91523030575461,60.28125,-0.9599609375,2.15185546875,40.75751299727028,39.78125,2.01611328125,-0.0023136138916015625,26.12277439991401,26.122560501098633,1.356689453125,-0.71044921875,23.39526218217402,23.395023345947266,-0.5723876953125,0.650634765625,-61.566796525377356,-30.724478847883486,3.681651758517599
43,178.3392249349274,177.875,0.05309295654296875,-2.3271484375,93.89597002020457,93.125,0.1237030029296875,1.24609375,49.85438301374787,49.854270935058594,0.5179443359375,-2.2578125,28.70164312022737,28.701448440551758,0.225982666015625,-2.92431640625,-11.235917920410639,65.2933381346665,3.9958232698080356
44,162.7680453420531,162.375,0.44775390625,1.830078125,113.67985286652119,113.0,0.9068603515625,-0.593017578125,70.20313592748903,70.20305633544922,1.524658203125,-1.38427734375,16.724029864874453,16.723695755004883,0.7650146484375,-1.27490234375,-90.39262688550022,47.73135852331441,3.9071237042900875
45,66.80969357997385,65.8125,-1.512939453125,1.695068359375,54.89436377549526,54.21875,0.19195556640625,0.45745849609375,47.31141265855472,47.31129455566406,-1.806396484375,-1.883056640625,34.15832855807465,34.158164978027344,0.1122283935546875,-1.347900390625,-68.8651919046822,16.548474048003317,4.3677310411233705
46,160.21076206438192,159.625,-0.5560302734375,0.019344329833984375,150.91344997966758,149.75,0.061187744140625,-2.91259765625,77.15806191966432,77.15798950195312,-0.0498504638671875,2.34521484375,36.013247195579396,36.013092041015625,0.421142578125,0.9296875,122.86111177327469,-13.670153463963883,4.042015756741293
47,61.1004951519421,60.3125,-1.629150390625,0.6658935546875,58.57396801484347,57.8125,1.131591796875,1.6435546875,37.19680549114655,37.1966552734375,-0.7099609375,0.5400390625,16.863929207988008,16.863597869873047,1.49609375,0.8909912109375,-86.86979200038625,-96.31335731843538,4.0988880501427
48,77.04761529062827,75.5625,1.0283203125,0.771484375,73.45335101539361,72.75,0.97705078125,-1.67431640625,42.938225224283535,42.93809509277344,1.2998046875,2.599609375,20.489290197083655,20.489017486572266,1.14599609375,-0.02895355224609375,-54.49518412441937,-2.6625277206288276,4.014838788034601
49,157.04082682239832,155.75,-0.39068603515625,1.395263671875,90.13171784948959,89.6875,-1.5908203125,-1.22607421875,83.37970568590224,83.379638671875,0.3092041015625,1.579833984375,45.62907066902086,45.62894821166992,-1.77099609375,-1.794921875,-32.78177290453984,-101.29382991129592,3.721836526752976
50,180.81604300019953,179.0,-0.4066162109375,-0.6982421875,103.43667980226175,101.9375,1.027099609375,-2.7900390625,57.42703821729898,57.42694091796875,1.8193359375,2.61767578125,43.20211374215188,43.20198440551758,0.7501220703125,1.75732421875,99.61267353909149,42.0897652290365,3.926597391647063
51,244.7694387071229,244.125,-0.6795654296875,-0.505615234375,239.19594365893963,238.125,-1.387939453125,2.93701171875,61.6114607777794,61.61137008666992,-0.3126220703125,-0.006821632385253906,34.2409239886828,34.240760803222656,-1.30810546875,2.296875,-29.066679145359917,46.96476075272812,4.145905262214087
52,126.71247287165538,126.125,-0.17645263671875,-0.8232421875,80.95658294884923,80.5,-1.304931640625,1.59326171875,40.4622467066453,40.46210861206055,-0.70458984375,-1.927490234375,37.36381608067981,37.36366653442383,1.157470703125,-1.225341796875,-39.7122644000867,21.143752625300777,4.992877318797601
53,98.04896038618921,97.1875,-0.143402099609375,-0.524169921875,64.52960247310465,64.125,-1.013427734375,0.9892578125,48.76866163197317,48.76854705810547,-1.150390625,-2.517578125,28.59047406214693,28.59027862548828,-1.019287109375,0.52880859375,-51.14538743449986,11.500622367982393,4.385667153112522
54,94.60597027575166,93.9375,2.27587890625,0.7119140625,48.19035803882512,47.15625,0.22186279296875,1.7880859375,39.93517180806888,39.93503189086914,2.34521484375,-1.03759765625,24.02257718853486,24.0223445892334,-0.009212493896484375,-2.587890625,-98.31139073003334,-90.51477936149783,3.1488899532837133
55,107.6620428865978,106.6875,-1.515380859375,-0.49932861328125,93.58387364418081,93.0,-1.0673828125,2.564453125,42.481340332342434,42.48120880126953,-0.8848876953125,-2.7724609375,21.54787436414417,21.54761505126953,-0.7860107421875,1.7109375,-6.863218044272553,16.5861903355543,3.3003721565494186
56,64.2813715361029,63.25,2.06884765625,2.32861328125,55.74218708939208,55.21875,1.96826171875,-0.183746337890625,26.629966752372383,26.629756927490234,-0.22705078125,-0.519775390625,23.2329675554232,23.23272705078125,0.0677642822265625,0.49188232421875,-54.7624935242947,11.669465378922235,4.503693263394279
57,61.75914026482234,61.0625,-0.4166259765625,-3.134765625,40.440857454561424,39.5625,0.32391357421875,0.48236083984375,26.011786695646677,26.011571884155273,-1.05224609375,-2.27392578125,25.610724233194645,25.610506057739258,2.11767578125,-0.55029296875,25.695167666083126,-86.01860867963171,3.3351789256022366
58,133.23546711467492,130.25,-0.7191162109375,-3.0849609375,73.52857550650376,72.75,0.30682373046875,0.299072265625,27.69634203536992,27.69614028930664,-0.8568115234375,2.1552734375,19.307836013619806,19.307546615600586,0.6622314453125,-1.683837890625,31.116959244362548,68.21333052702754,3.7150008136643153
